Age	Wellformat	Group	Treatment	Gate	Replicate	Name
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep2	Control_wk8_46B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep2	Control_wk8_47A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep2	Control_wk8_47B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep2	Control_wk8_48A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep2	Control_wk8_48B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_49A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_49B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_50A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_50B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_51A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_51B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_52A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_52B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_53A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_53B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_54A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_54B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_55A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_55B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_56A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_56B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_57A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_57B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_58A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_58B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_59A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_59B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_60A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_60B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_61A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_61B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_62A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_62B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_63A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_63B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_64A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_64B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_65A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_65B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_66A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_66B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_67A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_67B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_68A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_68B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_69A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_69B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_70A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_70B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_71A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_71B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_72A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep3	Control_wk8_72B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_73A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_73B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_74A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_74B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_75A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_75B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_76A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_76B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_77A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_77B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_78A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_78B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_79A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_79B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_80A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_80B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_81A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_81B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_82A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_82B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_83A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_83B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_84A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_84B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_85A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_85B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_86A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_86B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_87A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_87B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_88A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_88B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_89A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_89B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_90A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_90B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_91A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_91B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_92A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_92B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_93A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_93B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_94A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_94B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_95A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_95B
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_96A
wk8	96-well	PDC	Control	Evi1-GFPpos	Rep4	Control_wk8_96B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_10A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_10B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_11A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_11B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_12A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_12B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_13A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_13B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_14A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_14B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_15A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_15B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_16A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_16B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_17A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_17B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_18A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_18B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_19A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_19B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_1A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_1B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_20A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_20B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_21A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_21B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_22A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_22B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_23A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_23B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_24A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_24B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_2A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_2B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_3A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_3B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_4A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_4B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_5A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_5B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_6A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_6B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_7A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_7B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_8A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_8B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_9A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep1	Angpt1_wk8_9B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_25A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_25B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_26A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_26B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_27A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_27B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_28A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_28B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_29A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_29B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_30A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_30B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_31A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_31B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_32A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_32B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_33A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_33B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_34A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_34B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_35A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_35B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_36A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_36B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_37A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_37B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_38A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_38B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_39A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_39B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_40A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_40B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_41A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_41B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_42A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_42B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_43A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_43B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_44A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_44B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_45A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_45B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_46A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_46B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_47A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_47B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_48A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep2	Angpt1_wk8_48B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_49A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_49B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_50A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_50B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_51A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_51B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_52A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_52B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_53A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_53B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_54A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_54B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_55A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_55B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_56A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_56B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_57A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_57B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_58A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_58B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_59A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_59B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_60A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_60B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_61A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_61B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_62A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_62B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_63A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_63B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_64A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_64B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_65A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_65B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_66A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_66B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_67A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_67B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_68A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_68B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_69A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_69B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_70A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_70B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_71A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_71B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_72A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_wk8_72B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_73A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_73B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_74A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_74B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_75A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_75B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_76A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_76B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_77A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_77B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_78A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_78B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_79A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_79B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_80A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_80B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_81A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_81B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_82A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_82B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_83A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_83B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_84A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_84B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_85A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_85B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_86A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_86B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_87A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_87B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_88A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_88B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_89A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_89B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_90A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_90B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_91A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_91B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_92A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_92B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_93A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_93B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_94A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_94B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_95A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_95B
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_96A
wk8	96-well	PDC	Angpt1	Evi1-GFPpos	Rep4	Angpt1_wk8_96B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_10A
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_10B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_11A
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_11B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_12A
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_12B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_13A
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_13B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_14A
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_14B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_15A
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_15B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_16A
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_16B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_17A
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_17B
wk8	micro-well	PDC	Control	Evi1-GFPpos	Rep1	Control_wk8_MW_18A
